ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Ligitimacy,OnPeakHours,GridNumber,Task_value
695,42.15180525642812,12.491566690266838,2,4,15,40,40,8,100,True,True,64,8
696,42.15036466745024,12.53987967041905,1,4,2,60,60,7,100,True,True,60,1
697,42.14841517291063,12.505122267471208,2,8,28,50,50,10,100,True,True,56,6
698,42.13953656942073,12.533918148109754,0,12,51,10,10,7,100,True,True,49,6
699,42.15135994380299,12.490484774409222,2,11,48,40,40,7,100,True,True,64,10
700,42.14875261489702,12.524465404473673,0,9,58,60,60,9,100,True,True,58,6
701,42.14810264237949,12.479779506907741,2,1,46,30,30,10,100,True,True,53,3
702,42.146606904968046,12.50230566681795,0,10,51,60,60,10,100,True,True,55,1
703,42.143804840678555,12.503326957521779,0,9,45,20,20,8,100,True,True,45,7
704,42.155546584520785,12.525091602030972,2,10,16,60,60,7,100,True,True,68,4
705,42.12527451032861,12.472214295220153,2,9,33,30,30,7,100,True,True,12,5
706,42.14675809512266,12.507931268364606,0,13,39,30,30,8,100,True,True,56,2
707,42.14264538560229,12.474169436056547,1,9,55,40,40,8,100,True,True,42,10
708,42.14244376642357,12.51090068761542,2,18,24,60,60,7,100,True,True,46,4
709,42.156400544461675,12.499078582393686,0,14,41,70,70,10,100,True,True,75,1
710,42.147120939108916,12.470283811105284,1,11,4,80,80,9,100,True,True,51,1
711,42.149934825217954,12.510645400420847,1,10,11,40,40,10,100,True,True,56,3
712,42.14146207988091,12.47512962145921,1,10,0,50,50,7,100,True,True,42,5
713,42.121247918244414,12.4895087655348,1,9,26,20,20,10,100,True,True,4,5
714,42.13500605501727,12.511111939521143,0,11,49,80,80,8,100,True,True,36,8
715,42.150504271520596,12.509086846532401,0,10,28,20,20,10,100,True,True,66,10
716,42.15086813640691,12.510532106588203,0,18,47,70,70,9,100,True,True,66,10
717,42.14318980399625,12.48990374648342,0,10,21,50,50,9,100,True,True,44,1
718,42.156396625380694,12.47391209591287,2,1,22,30,30,10,100,True,True,72,6
719,42.152711608577434,12.51950881144773,2,6,54,40,40,10,100,True,True,67,8
720,42.148822167506815,12.50754190717763,2,14,1,60,60,7,100,True,True,56,5
721,42.16389758379332,12.512146334877757,0,10,53,40,40,9,100,True,True,87,2
722,42.144722740938825,12.492276087482297,1,15,31,60,60,8,100,True,True,54,3
723,42.149958036084776,12.477686057918604,1,0,12,20,20,7,100,True,True,52,9
724,42.14209878117252,12.507551624294338,0,9,23,60,60,8,100,True,True,46,10
725,42.15496811661749,12.536524722945058,1,16,3,20,20,9,100,True,True,70,10
726,42.155195713198616,12.483257606220228,2,8,30,40,40,10,100,True,True,63,3
727,42.16275747108459,12.479069213378715,0,12,0,40,40,10,100,True,True,82,5
728,42.15290376509246,12.486182415756257,1,11,27,100,100,9,100,True,True,63,5
729,42.14632829570137,12.470183105920063,1,11,26,70,70,10,100,True,True,51,8
730,42.146124993024856,12.475977905891735,2,16,56,20,20,9,100,True,True,52,2
731,42.1499157759123,12.520037018577895,2,22,8,60,60,10,100,True,True,58,6
732,42.15453286072727,12.491441323706704,0,10,58,30,30,9,100,True,True,64,4
733,42.145432245107536,12.5271070067135,0,2,43,70,70,9,100,True,True,58,1
734,42.14547692553999,12.4912379801124,2,10,29,30,30,8,100,True,True,54,10
735,42.152969827010935,12.527067971270212,2,10,27,70,70,10,100,True,True,68,9
736,42.14285436889011,12.51652541367731,1,11,41,30,30,7,100,True,True,47,8
737,42.1244232489527,12.491012576581886,1,10,6,20,20,7,100,True,True,14,1
738,42.142139516634124,12.474190460064568,1,5,53,60,60,9,100,True,True,42,8
739,42.14648951122561,12.48953841040255,1,23,19,60,60,10,100,True,True,54,10
740,42.15586802867,12.50465887574601,1,10,15,100,100,9,100,True,True,66,2
741,42.128002654247354,12.516387896123948,1,22,53,40,40,7,100,True,True,27,5
742,42.14790062648517,12.496529180218694,0,21,18,30,30,9,100,True,True,55,2
743,42.15433112969914,12.49930874668749,2,13,48,20,20,9,100,True,True,65,4
744,42.126754157096215,12.47923317955662,0,9,3,80,80,8,100,True,True,12,10
745,42.161402024138596,12.529669516010028,1,18,10,70,70,10,100,True,True,79,2
746,42.151040134148104,12.519631899290768,2,9,8,100,100,10,100,True,True,68,6
747,42.156754017806314,12.472743240237037,1,22,6,30,30,10,100,True,True,72,9
748,42.153920887526695,12.504946389940319,2,14,2,60,60,8,100,True,True,66,10
749,42.16182602009987,12.491969007043595,1,10,46,70,70,10,100,True,True,74,5
750,42.147553709238224,12.492646979619424,2,11,51,70,70,9,100,True,True,54,10
751,42.14095240912212,12.517443466345863,1,17,27,10,10,10,100,True,True,47,7
752,42.14421931352286,12.50585410650313,0,10,46,40,40,7,100,True,True,46,6
753,42.130260212773216,12.471735638080647,2,18,33,60,60,9,100,True,True,22,8
754,42.15262693241998,12.530023501594536,2,1,18,30,30,9,100,True,True,69,5
755,42.14807554856002,12.50926151992963,1,19,57,80,80,10,100,True,True,56,4
756,42.14621915641608,12.472266132080412,1,9,32,60,60,9,100,True,True,52,3
757,42.13637733643635,12.494143181302162,1,9,11,60,60,10,100,True,True,34,8
758,42.15460218956669,12.520500174008387,1,19,24,40,40,8,100,True,True,68,3
759,42.15841838275011,12.4733179289548,0,9,4,20,20,7,100,True,True,72,10
760,42.14712787335679,12.498341126517708,0,11,50,70,70,10,100,True,True,55,5
761,42.14868618692067,12.473109976125562,2,19,17,80,80,9,100,True,True,52,7
762,42.14725217524803,12.478998997886801,2,23,27,10,10,10,100,True,True,52,10
763,42.13654217574708,12.478305007318369,2,13,46,80,80,8,100,True,True,32,6
764,42.14675809512266,12.490721092514228,2,9,22,60,60,8,100,True,True,54,5
765,42.15183624518122,12.520802332771368,2,10,16,40,40,8,100,True,True,68,2
766,42.14643542683898,12.507616584773602,1,14,41,10,10,8,100,True,True,56,10
767,42.12836421313028,12.488490306391524,2,11,32,30,30,10,100,True,True,24,9
768,42.16234410699741,12.515496227660485,0,12,3,60,60,9,100,True,True,87,2
769,42.1433609230381,12.492552896176496,0,20,36,60,60,10,100,True,True,44,7
770,42.15740409663499,12.49490040793297,0,9,35,50,50,9,100,True,True,74,3
771,42.1351610324667,12.464361697343344,1,13,18,60,60,10,100,True,True,31,9
772,42.14750574394174,12.485379624741482,0,13,48,70,70,10,100,True,True,53,10
773,42.159986671259055,12.500999185317964,0,11,37,30,30,8,100,True,True,75,5
774,42.12158937944196,12.497476397109148,1,10,2,30,30,7,100,True,True,5,6
775,42.13873283999227,12.511358042335797,0,13,6,30,30,9,100,True,True,36,6
776,42.13924623132999,12.508421639347873,2,10,19,40,40,10,100,True,True,46,8
777,42.13298222076361,12.467081049294451,1,8,40,60,60,9,100,True,True,21,7
778,42.15412898592701,12.535081897133526,2,9,6,60,60,7,100,True,True,69,2
779,42.13957938495466,12.511735502299729,1,16,51,60,60,8,100,True,True,47,10
780,42.161982830546435,12.497710293829726,2,10,32,60,60,10,100,True,True,85,9
781,42.13702728196163,12.480832306596943,1,10,9,40,40,9,100,True,True,33,2
782,42.15308966545371,12.48357106548605,1,9,12,70,70,10,100,True,True,63,4
783,42.15668990654176,12.47363008368679,0,11,44,50,50,7,100,True,True,72,5
784,42.14783634888886,12.495179054459278,1,9,50,70,70,8,100,True,True,54,2
785,42.149023556527276,12.489404223127396,2,9,20,50,50,7,100,True,True,54,10
786,42.14235206842501,12.504796903892432,1,11,16,20,20,7,100,True,True,46,5
787,42.152014246789165,12.534513865571489,2,9,29,20,20,10,100,True,True,69,8
788,42.15289648806251,12.493675011184195,1,10,17,60,60,10,100,True,True,64,8
789,42.1278184783652,12.48918225253198,1,18,43,10,10,8,100,True,True,24,9
790,42.15777649019876,12.491813442780554,1,10,0,40,40,8,100,True,True,74,3
791,42.152156850125394,12.485201545031535,2,21,11,50,50,8,100,True,True,63,9
792,42.15202475265351,12.47817847444023,2,13,13,70,70,10,100,True,True,62,4
793,42.16121953898985,12.528923460205027,1,20,53,70,70,9,100,True,True,79,4
794,42.15665923414536,12.52085429070501,2,11,58,30,30,9,100,True,True,78,7
795,42.14718286861404,12.492966419253277,1,5,15,60,60,8,100,True,True,54,7
796,42.148558425976425,12.48975720989172,2,9,38,60,60,7,100,True,True,54,9
797,42.13537237397799,12.48813944399294,0,9,50,10,10,7,100,True,True,34,5
798,42.14432974149089,12.506803225004202,2,9,8,60,60,8,100,True,True,46,5
799,42.14937279245043,12.511292548704569,2,9,21,20,20,8,100,True,True,56,6
800,42.14760493723299,12.500022287249998,1,17,13,50,50,8,100,True,True,55,3
801,42.14525399265127,12.506503964102555,1,9,26,20,20,7,100,True,True,56,3
802,42.15141247725971,12.528128675784727,1,4,37,30,30,10,100,True,True,69,6
803,42.15174988564602,12.491458238112479,0,13,31,20,20,7,100,True,True,64,6
804,42.14899748411331,12.487232638968516,0,20,40,40,40,7,100,True,True,53,4
805,42.1530408884868,12.491449127953109,0,9,49,20,20,8,100,True,True,64,9
806,42.150578499283924,12.491779984054897,1,10,53,30,30,10,100,True,True,64,10
807,42.14778204402318,12.534084911780113,1,9,42,30,30,7,100,True,True,59,1
808,42.153483500135785,12.49198731058555,0,12,38,60,60,7,100,True,True,64,7
809,42.15523478580352,12.50290604197479,2,10,31,40,40,7,100,True,True,65,8
810,42.13203453315778,12.52236194562504,0,21,31,50,50,9,100,True,True,28,4
811,42.1497077540525,12.520176228068522,1,13,32,60,60,8,100,True,True,58,10
812,42.12592494646305,12.488106025223017,0,9,31,50,50,8,100,True,True,14,5
813,42.140669938934394,12.475294781924237,1,11,0,20,20,9,100,True,True,42,10
814,42.14021394244122,12.504658143874037,2,21,31,60,60,7,100,True,True,46,1
815,42.145203727187656,12.505184175264892,1,15,57,100,100,8,100,True,True,56,9
816,42.14293634019135,12.479647510224282,1,11,21,10,10,9,100,True,True,43,10
817,42.148716471638735,12.508599590815034,2,10,25,60,60,8,100,True,True,56,9
818,42.13813943773403,12.512714650040449,0,9,37,60,60,7,100,True,True,37,10
819,42.1492390647748,12.502398364832144,0,10,36,40,40,8,100,True,True,55,6
820,42.146435638689745,12.498499469877414,0,0,18,10,10,8,100,True,True,55,1
821,42.15726732271304,12.47418313028388,2,1,52,40,40,9,100,True,True,72,7
822,42.149757708521605,12.501201797378549,2,10,30,50,50,7,100,True,True,55,2
823,42.15317933110716,12.473997963280612,0,9,50,20,20,8,100,True,True,62,10
824,42.12143301387155,12.495527972556156,0,10,53,30,30,10,100,True,True,4,3
825,42.143863130593694,12.49683971408037,1,9,19,20,20,9,100,True,True,45,9
826,42.14902417994088,12.510083893277,0,16,20,60,60,8,100,True,True,56,9
827,42.15188609580717,12.51037074543825,0,10,42,40,40,9,100,True,True,66,10
828,42.152326448723485,12.468072816312675,2,11,47,30,30,10,100,True,True,61,3
829,42.16001660106761,12.478930700771397,2,11,56,50,50,8,100,True,True,72,9
830,42.13087830259176,12.47460658129865,1,9,56,30,30,8,100,True,True,22,4
831,42.12280154954558,12.508705268689985,2,15,52,80,80,10,100,True,True,16,9
832,42.14587690105473,12.523877855535238,1,9,35,40,40,9,100,True,True,58,1
833,42.1581445514537,12.469973474765325,2,10,20,50,50,9,100,True,True,71,4
834,42.14962689103998,12.49527536997866,1,10,3,20,20,9,100,True,True,54,9
835,42.14396006865714,12.494909932025502,0,10,26,80,80,8,100,True,True,44,7
836,42.13262415728128,12.527969047700166,2,1,2,100,100,10,100,True,True,29,6
837,42.15872925907809,12.489893879815568,0,15,45,30,30,10,100,True,True,74,8
838,42.15221448796513,12.504061019677998,2,16,10,60,60,7,100,True,True,66,3
839,42.15959179868252,12.48806502591796,1,10,56,20,20,9,100,True,True,74,1
840,42.14370078084715,12.527619924312006,0,9,17,60,60,10,100,True,True,49,9
841,42.144938905626354,12.485759489989634,2,11,5,80,80,9,100,True,True,53,3
842,42.11938682491001,12.50324794144944,0,10,53,50,50,9,100,True,True,5,9
843,42.154548338857076,12.521696648756986,1,10,8,10,10,10,100,True,True,68,2
844,42.16194827824583,12.478277585242873,2,17,28,40,40,7,100,True,True,72,3
845,42.15669190974382,12.527139163422422,1,8,39,40,40,9,100,True,True,78,4
846,42.16679443894618,12.507511719822668,0,17,51,80,80,7,100,True,True,86,5
847,42.15481282421122,12.521151996190667,1,21,2,20,20,10,100,True,True,68,4
848,42.148543763876,12.48566129304204,2,13,3,80,80,9,100,True,True,53,6
849,42.16131102461489,12.468667939596036,0,19,43,50,50,7,100,True,True,71,8
850,42.14517577918996,12.516229876058024,0,15,50,40,40,9,100,True,True,57,6
851,42.14501449160791,12.506200381550416,2,18,30,80,80,9,100,True,True,56,5
852,42.140885629089325,12.492423746933957,1,15,29,50,50,8,100,True,True,44,1
853,42.14883485625269,12.537262954613414,1,15,41,50,50,8,100,True,True,60,4
854,42.147121778204486,12.477883337442863,2,23,12,30,30,9,100,True,True,52,3
855,42.147023605341644,12.519517844765288,1,11,31,40,40,7,100,True,True,57,5
856,42.14320429794489,12.472435600960793,2,9,31,20,20,8,100,True,True,42,6
857,42.13030698693972,12.494705656925982,0,14,34,40,40,8,100,True,True,24,2
858,42.130397141856605,12.522755326628472,1,10,52,70,70,8,100,True,True,28,2
859,42.145659851348015,12.54325493627717,2,9,31,40,40,10,100,True,True,60,7
860,42.12946611536094,12.507167365247287,1,11,49,70,70,8,100,True,True,26,7
861,42.155918057275606,12.498859948754374,0,21,47,50,50,8,100,True,True,65,4
862,42.11830278111339,12.494758390918344,2,15,29,100,100,7,100,True,True,4,5
863,42.148209919955875,12.505046672085015,0,10,24,70,70,8,100,True,True,56,8
864,42.150651228059324,12.504896948322786,0,17,51,10,10,7,100,True,True,66,6
865,42.15988075588149,12.48835106615037,2,9,26,60,60,10,100,True,True,74,9
866,42.14162959852018,12.479559738429884,1,16,26,100,100,9,100,True,True,42,2
867,42.147130123174236,12.48814321289351,2,9,10,30,30,8,100,True,True,54,5
868,42.145892203505284,12.495517796946972,2,13,14,70,70,7,100,True,True,54,6
869,42.14961200580795,12.489101208817077,2,9,24,80,80,9,100,True,True,54,4
870,42.12090330715858,12.521547139915349,2,17,19,30,30,10,100,True,True,8,4
871,42.14225291796979,12.473272420171568,2,10,40,50,50,9,100,True,True,42,7
872,42.14063070960001,12.534084911780113,2,11,12,40,40,8,100,True,True,49,5
873,42.135805337950224,12.488904971593588,2,16,35,100,100,9,100,True,True,34,10
874,42.14867443964066,12.512190734296876,0,11,4,20,20,10,100,True,True,57,6
875,42.143440795639776,12.527120410105788,0,13,9,40,40,9,100,True,True,48,9
876,42.14575801690368,12.513338783294579,2,11,4,20,20,9,100,True,True,57,4
877,42.15052694703622,12.50546382866144,2,9,31,40,40,8,100,True,True,66,8
878,42.1426917029724,12.489397747708498,0,6,32,30,30,8,100,True,True,44,3
879,42.14857354504292,12.518631271404724,2,12,48,10,10,9,100,True,True,57,2
880,42.133903415193146,12.468527453807168,1,9,22,100,100,8,100,True,True,31,3
881,42.14533295619988,12.500770819782314,1,5,14,50,50,7,100,True,True,55,4
882,42.16405101847336,12.4927989511845,2,11,29,40,40,10,100,True,True,84,10
883,42.1490034176485,12.50716277220304,1,21,21,40,40,9,100,True,True,56,6
884,42.14399501838191,12.493464343659987,2,22,18,100,100,7,100,True,True,44,6
885,42.13028812647926,12.50594367859756,1,10,54,80,80,9,100,True,True,26,8
886,42.137676916784734,12.492213053302924,1,9,55,80,80,10,100,True,True,34,9
887,42.15130388183904,12.51261605004841,0,11,2,10,10,8,100,True,True,67,9
888,42.15054425164359,12.499081787461867,0,3,11,60,60,9,100,True,True,65,6
889,42.14502701006985,12.523590505080728,1,2,20,60,60,7,100,True,True,58,6
890,42.14737890937884,12.483483428516934,2,10,54,20,20,8,100,True,True,53,2
891,42.16013144478991,12.500897539735107,0,10,6,20,20,10,100,True,True,75,6
892,42.1565433828656,12.52633287045454,2,9,0,20,20,9,100,True,True,78,8
893,42.146175702660464,12.515119931702264,2,9,3,20,20,8,100,True,True,57,2
894,42.15531853206976,12.506005812572125,0,10,33,60,60,8,100,True,True,66,1
895,42.14713879488344,12.528114587013526,0,10,1,70,70,8,100,True,True,59,4
896,42.14684444690567,12.472275526613872,0,9,39,30,30,9,100,True,True,52,1
897,42.15271973322517,12.46844818430506,2,17,2,50,50,8,100,True,True,61,9
898,42.15245773147951,12.476873968810029,1,15,58,20,20,9,100,True,True,62,10
899,42.15304868798386,12.515933585586527,2,12,24,50,50,7,100,True,True,67,1
900,42.147290100758404,12.47932255762423,1,6,32,100,100,9,100,True,True,52,8
901,42.15269511207807,12.506943173911573,0,10,21,60,60,9,100,True,True,66,6
902,42.12058688180401,12.527552327912963,2,10,1,80,80,10,100,True,True,8,6
903,42.15864545810486,12.504678081078524,0,11,19,30,30,8,100,True,True,76,4
904,42.14574269641555,12.507208793055865,2,10,53,60,60,8,100,True,True,56,5
905,42.155476374776576,12.528941663727492,2,12,2,60,60,9,100,True,True,69,1
906,42.14716992639064,12.4927028347285,1,19,23,60,60,10,100,True,True,54,5
907,42.15610022766827,12.53162395598653,2,16,11,20,20,10,100,True,True,69,7
908,42.14524090035051,12.5079266895909,1,2,42,40,40,10,100,True,True,56,3
909,42.1476929884311,12.489317154483297,1,0,19,70,70,9,100,True,True,54,5
910,42.14225291796979,12.48587945572993,0,14,54,50,50,8,100,True,True,43,2
911,42.15209658247538,12.500359728950503,1,8,16,30,30,10,100,True,True,65,8
912,42.15117168891552,12.502646329508442,2,11,16,100,100,7,100,True,True,65,2
913,42.13097020187436,12.52608607833952,1,15,53,10,10,9,100,True,True,28,9
914,42.141697023682816,12.474706325876982,1,4,29,100,100,9,100,True,True,42,4
915,42.15132017178806,12.505376263907964,1,10,45,50,50,9,100,True,True,66,8
916,42.159239749709606,12.483697904965828,1,18,38,40,40,9,100,True,True,73,7
917,42.14723448679659,12.474293904662268,0,12,51,60,60,8,100,True,True,52,5
918,42.13138061693578,12.491748290664429,1,10,22,20,20,10,100,True,True,24,3
919,42.14428756632102,12.495245578113888,1,10,34,60,60,9,100,True,True,44,6
920,42.14903539829358,12.50626458313669,1,9,55,60,60,7,100,True,True,56,2
921,42.143488233343554,12.494849529956918,1,23,38,10,10,9,100,True,True,44,10
922,42.14415421775197,12.524061698747232,2,14,41,60,60,8,100,True,True,48,9
923,42.11946618946275,12.488876850534432,1,22,17,60,60,7,100,True,True,4,2
924,42.14669020880218,12.526619659725743,1,2,43,70,70,7,100,True,True,58,8
925,42.16117490970268,12.52802596236939,1,11,7,20,20,10,100,True,True,79,9
926,42.1576739569348,12.481052526184301,2,4,55,60,60,8,100,True,True,73,7
927,42.14926931002611,12.51152637843259,0,11,51,60,60,7,100,True,True,56,10
928,42.15206328798593,12.48940151710464,2,9,41,40,40,9,100,True,True,64,8
929,42.13790236632472,12.475343709272668,1,23,27,30,30,7,100,True,True,32,4
930,42.15345549242212,12.518426561037494,2,11,16,60,60,9,100,True,True,67,7
931,42.16208576618056,12.483130163700562,1,15,29,40,40,9,100,True,True,83,9
932,42.144069739886376,12.519677041809954,2,15,9,30,30,8,100,True,True,48,8
933,42.14607888674771,12.474586835457353,1,16,55,20,20,8,100,True,True,52,6
934,42.1219789771281,12.506423497884965,2,5,29,30,30,10,100,True,True,16,6
935,42.15088908621518,12.504434889464429,0,6,19,60,60,8,100,True,True,66,10
936,42.146175702660464,12.479448228415453,1,11,50,40,40,9,100,True,True,52,1
937,42.14647289999728,12.479286152033264,1,23,33,20,20,7,100,True,True,52,10
938,42.15294742060967,12.478329514113055,2,9,58,70,70,9,100,True,True,62,2
939,42.147318490311505,12.530122368763713,2,9,53,10,10,10,100,True,True,59,10
940,42.13159810551988,12.496569147462294,1,21,56,20,20,8,100,True,True,25,1
941,42.155629512541026,12.484183559245688,2,13,24,40,40,9,100,True,True,63,1
942,42.1489537954645,12.495738642480468,0,12,12,70,70,8,100,True,True,55,5
943,42.152009600782755,12.538289475196185,0,10,18,60,60,8,100,True,True,70,4
944,42.14814803043646,12.51443323227422,1,17,43,40,40,8,100,True,True,57,9
945,42.1536268786656,12.520313644696232,1,9,52,40,40,7,100,True,True,68,10
946,42.14680496699038,12.472119784297567,1,13,17,80,80,10,100,True,True,52,1
947,42.15126424161549,12.503509774791231,2,10,44,20,20,7,100,True,True,65,8
948,42.15470503272248,12.499891510725389,2,11,18,20,20,8,100,True,True,65,9
949,42.13651366684384,12.53480172454042,1,16,42,100,100,9,100,True,True,39,6
950,42.14232318345235,12.475956746728349,1,15,18,20,20,8,100,True,True,42,7
951,42.15869329034111,12.492446372476547,0,11,49,80,80,9,100,True,True,74,3
952,42.1183983936154,12.498635554904261,2,9,12,100,100,8,100,True,True,5,6
953,42.14671086040082,12.52472302824443,0,6,33,10,10,10,100,True,True,58,5
954,42.14236922980026,12.506676268088464,2,20,37,70,70,10,100,True,True,46,1
955,42.15023625133898,12.491354461296813,0,11,10,30,30,7,100,True,True,54,10
956,42.149821985527986,12.495527684926708,0,10,49,10,10,8,100,True,True,54,9
957,42.14711509370495,12.516981380358887,2,10,57,20,20,10,100,True,True,57,3
958,42.13328366142433,12.488921631602974,0,4,29,10,10,8,100,True,True,34,4
959,42.14336950376136,12.507105974234172,1,11,6,20,20,8,100,True,True,46,2
960,42.14632156458745,12.505897909350823,1,10,21,20,20,10,100,True,True,56,1
961,42.143820732337275,12.49382611866856,2,9,3,50,50,8,100,True,True,44,8
962,42.147468306996416,12.528520105400842,0,11,57,40,40,8,100,True,True,59,6
963,42.14793213987677,12.489845475883246,2,11,30,80,80,10,100,True,True,54,1
964,42.14683771048134,12.49322148860001,1,18,4,70,70,7,100,True,True,54,1
965,42.14950562198221,12.492739892199861,2,16,34,40,40,8,100,True,True,54,7
966,42.14896111335856,12.5203755,2,7,45,100,100,8,100,True,True,58,1
967,42.12967216709445,12.509312641700662,2,13,37,80,80,10,100,True,True,26,8
968,42.135626099299884,12.49150988041003,1,11,26,70,70,10,100,True,True,34,10
969,42.138287539333234,12.496787537487851,2,11,10,70,70,10,100,True,True,35,6
970,42.15100023492929,12.53261466047108,0,22,23,30,30,9,100,True,True,69,8
971,42.14512201672095,12.484183559245688,0,17,41,40,40,7,100,True,True,53,5
972,42.12184048325205,12.503662083835277,2,9,22,30,30,8,100,True,True,16,9
973,42.1483882364554,12.487545036732497,1,10,26,60,60,10,100,True,True,53,4
974,42.16196996355209,12.477939782912596,1,16,14,100,100,8,100,True,True,82,9
975,42.153774093836574,12.491957246500448,1,9,2,70,70,8,100,True,True,64,5
976,42.15041220928594,12.520907981290838,2,8,41,20,20,7,100,True,True,58,9
977,42.15190380145268,12.514965887053622,2,14,8,70,70,7,100,True,True,67,8
978,42.15077211923769,12.530901776045868,2,11,53,30,30,10,100,True,True,69,2
979,42.15249325967152,12.520070951241081,0,9,24,20,20,8,100,True,True,68,9
980,42.141120397779964,12.507155777160445,0,11,53,60,60,10,100,True,True,46,5
981,42.15370238457204,12.49272917010223,0,18,9,20,20,10,100,True,True,64,9
982,42.157045341365745,12.49338946269525,2,9,25,20,20,7,100,True,True,74,5
983,42.14704068628583,12.533822063402155,2,9,13,10,10,8,100,True,True,59,4
984,42.1492930412906,12.47576896280974,2,0,18,70,70,10,100,True,True,52,3
985,42.15296292715663,12.479194491449254,2,11,37,40,40,8,100,True,True,62,2
986,42.16133601496696,12.520010320467517,0,11,3,100,100,10,100,True,True,78,9
987,42.146011473695765,12.507692004886815,2,15,15,40,40,7,100,True,True,56,2
988,42.140817715913386,12.527631182991279,0,16,14,10,10,8,100,True,True,49,10
989,42.148615771005616,12.504012086418083,2,10,14,20,20,8,100,True,True,56,4
990,42.14423749191847,12.492876229290545,0,11,5,60,60,8,100,True,True,44,2
991,42.15755203855138,12.476838042559098,1,13,16,70,70,7,100,True,True,72,7
992,42.148017159746296,12.512144155601721,2,0,58,100,100,10,100,True,True,57,7
993,42.14212705388469,12.534050514508493,2,10,43,100,100,7,100,True,True,49,5
994,42.15523608356225,12.473893495723074,1,10,10,20,20,7,100,True,True,62,3
995,42.144074159072396,12.53415203012977,1,12,8,60,60,9,100,True,True,49,2
996,42.1417308539844,12.504672447711359,0,1,43,60,60,8,100,True,True,46,8
997,42.15865048802726,12.477290437540471,0,13,44,100,100,7,100,True,True,72,7
998,42.13755542478539,12.505346334495055,2,12,47,80,80,10,100,True,True,36,1
999,42.14175194725229,12.507793995030951,0,11,44,70,70,8,100,True,True,46,7
1000,42.1526614987928,12.521972273476132,2,9,30,20,20,8,100,True,True,68,6
1001,42.14251079982036,12.469158991822281,0,10,38,40,40,9,100,True,True,41,10
1002,42.14912936938439,12.504550548708417,1,14,13,80,80,7,100,True,True,56,2
1003,42.13661365304056,12.4770137,2,9,0,20,20,10,100,True,True,32,8
1004,42.15235033248493,12.50961675060306,2,10,14,30,30,9,100,True,True,66,6
1005,42.13959256276732,12.504916944977479,2,10,40,100,100,7,100,True,True,46,8
1006,42.144274527574986,12.493673630261112,1,5,48,40,40,8,100,True,True,44,1
1007,42.14340158150303,12.490633751500226,2,11,57,100,100,10,100,True,True,44,8
1008,42.15659376096768,12.498091209993914,0,13,13,60,60,7,100,True,True,75,7
1009,42.14264538560229,12.493305902767723,2,10,47,20,20,9,100,True,True,44,4
1010,42.14871995860296,12.497313388243992,1,9,22,20,20,10,100,True,True,55,10
1011,42.16756264955866,12.492069084418448,2,10,30,50,50,10,100,True,True,84,2
1012,42.14462188031575,12.532003916207923,2,23,28,30,30,7,100,True,True,49,10
1013,42.15646510368409,12.495185672159742,2,9,22,50,50,8,100,True,True,74,8
1014,42.147345545898744,12.501390029425451,2,10,9,10,10,7,100,True,True,55,10
1015,42.14175493691603,12.527210859798018,2,11,58,40,40,9,100,True,True,48,4
1016,42.15818132861889,12.50299280832517,1,9,7,80,80,8,100,True,True,75,7
1017,42.14614493420512,12.477732563835982,1,10,44,100,100,10,100,True,True,52,4
1018,42.14787509687736,12.477131027925116,2,20,7,100,100,7,100,True,True,52,3
1019,42.15374335046595,12.49590622412694,2,11,35,60,60,9,100,True,True,65,10
1020,42.152056398617816,12.486246161895004,2,11,33,100,100,9,100,True,True,63,6
1021,42.14322591953254,12.49465357093552,2,14,46,60,60,10,100,True,True,44,7
1022,42.14947750939506,12.475367546976903,1,3,8,40,40,8,100,True,True,52,7
1023,42.157966963442135,12.53189604563066,0,22,7,100,100,7,100,True,True,79,1
1024,42.13166112365299,12.47710893686788,2,19,57,30,30,9,100,True,True,22,5
1025,42.15376747792376,12.503362354914659,2,9,48,30,30,8,100,True,True,65,8
1026,42.15238799337567,12.47296719770354,2,4,10,80,80,9,100,True,True,62,5
1027,42.14946143660421,12.517928068418255,0,20,52,40,40,7,100,True,True,57,7
1028,42.15525967814394,12.50101568306041,1,9,58,40,40,8,100,True,True,65,5
1029,42.15333650403203,12.48743039024332,2,6,27,40,40,9,100,True,True,63,6
1030,42.142685637701355,12.512229623162725,1,16,47,50,50,9,100,True,True,47,3
1031,42.11825497476087,12.506550594061359,2,9,0,100,100,10,100,True,True,6,6
1032,42.15424686920513,12.494588463937479,0,5,30,40,40,10,100,True,True,64,5
1033,42.15670972273352,12.477964950274526,2,18,41,50,50,8,100,True,True,72,1
1034,42.15628987030608,12.523245904898452,2,10,54,40,40,8,100,True,True,78,8
1035,42.15160983340586,12.483801517017893,1,17,1,30,30,7,100,True,True,63,1
1036,42.15342309189949,12.486991415797625,0,20,44,40,40,9,100,True,True,63,8
1037,42.156137622630354,12.469309473970648,1,14,47,80,80,10,100,True,True,61,1
1038,42.13341157459193,12.506601527139154,2,10,32,20,20,7,100,True,True,36,6
1039,42.15374008065345,12.497283920338402,0,10,58,70,70,9,100,True,True,65,4
1040,42.15243099284284,12.526096430190428,1,9,58,20,20,7,100,True,True,68,4
1041,42.149547705115396,12.492321469102237,2,15,53,100,100,7,100,True,True,54,8
